id_siswa,jenis_kelamin,jam_belajar_per_hari,presentase_kehadiran,nilai_tugas,nilai_UTS,nilai_UAS,nilai_partisipasi,akses_internet,kelas_tambahan,pendidikan_orang_tua,jam_tidur,nilai_keseluruhan,nilai
102893,1,4.97,77.54,53.8,71.69,83.25,14.84,0,0,2,4.45,67.05799999999999,1.0
102894,1,5.42,48.9,50.17,29.5,53.38,70.66,1,1,1,5.37,48.048,0.0
102895,1,8.64,80.78,37.3,29.67,52.71,83.8,1,0,2,5.72,49.784000000000006,0.0
102896,0,7.35,46.29,55.37,70.91,76.4,34.66,0,1,1,4.07,63.6365,1.0
102897,1,5.41,92.33,50.95,65.51,95.36,44.46,0,1,2,6.09,73.6225,2.0
102898,0,3.32,71.0,74.41,30.13,60.72,27.79,1,0,3,5.79,53.5455,0.0
102899,0,8.96,63.11,91.83,41.82,54.71,67.0,0,0,0,6.63,60.9805,1.0
102900,0,6.19,43.42,61.84,94.68,92.63,69.78,0,1,2,4.5,79.7785,2.0
102901,0,2.99,62.85,82.27,67.9,77.81,16.17,1,1,1,6.07,68.5645,1.0
102902,1,3.42,94.19,40.22,58.02,57.18,70.99,0,0,1,6.99,59.08,1.0
102903,0,8.23,41.26,92.65,43.76,34.01,69.26,1,0,1,8.02,52.4255,0.0
102904,0,1.4,68.48,40.68,35.03,80.5,13.16,0,0,1,7.83,53.2325,0.0
102905,1,9.93,95.87,43.45,55.2,54.7,59.98,0,0,1,6.02,57.220000000000006,1.0
102906,0,2.17,63.69,37.45,94.18,34.94,65.25,1,1,1,5.95,56.158,1.0
102907,1,8.16,65.69,51.68,28.65,72.86,48.71,1,0,0,4.19,54.4395,0.0
102908,0,4.55,74.71,68.67,99.32,52.61,91.12,0,0,2,4.41,73.5605,2.0
102909,1,5.43,67.78,99.16,40.59,53.69,39.55,0,0,0,8.36,59.504,1.0
102910,0,8.93,50.12,85.54,55.66,63.54,16.05,1,0,0,8.03,59.879,1.0
102911,1,4.72,41.11,56.63,28.38,80.22,70.47,1,1,0,4.11,57.656,1.0
102912,0,5.84,76.59,70.31,68.86,49.34,64.47,0,0,3,8.41,62.652,1.0
102913,0,1.44,95.25,73.63,61.27,35.67,99.02,1,1,2,7.07,61.955000000000005,1.0
102914,1,1.02,46.38,87.59,75.0,59.71,30.82,1,0,0,8.01,64.8865,1.0
102915,1,3.2,52.66,81.55,65.7,33.84,45.59,1,0,1,6.51,54.404,0.0
102916,1,7.13,62.21,69.85,54.86,78.81,51.51,1,0,2,4.75,66.6405,1.0
102917,1,2.09,88.52,76.84,80.33,97.15,87.54,1,1,0,5.78,87.05900000000001,3.0
102918,0,2.02,56.16,82.21,26.88,76.11,47.31,1,1,0,6.25,60.1475,1.0
102919,0,4.7,92.92,39.32,65.58,49.28,79.49,1,1,3,7.77,58.748,1.0
102921,0,7.41,96.46,78.2,57.7,46.29,46.88,0,0,2,7.71,60.6005,1.0
102922,1,2.61,73.64,89.53,84.33,45.51,23.95,1,1,1,6.38,64.676,1.0
102923,1,1.72,79.53,58.65,35.68,51.97,95.47,0,1,1,7.32,56.3395,1.0
102924,0,9.46,62.06,98.59,95.19,36.81,26.0,0,1,2,5.48,65.205,1.0
102925,0,3.35,86.92,45.13,91.64,92.7,47.72,1,0,1,8.94,77.845,2.0
102926,0,8.68,49.99,59.17,56.12,91.96,17.4,0,0,1,4.84,64.789,1.0
102927,0,8.77,42.93,56.5,25.45,73.07,92.92,1,0,0,7.62,56.822,1.0
102928,0,7.95,63.73,95.12,84.23,34.33,66.14,0,1,1,4.77,65.08400000000002,1.0
102929,0,2.52,91.22,49.98,91.07,86.28,96.62,0,0,3,5.4,81.7455,2.0
102930,0,8.4,85.3,62.96,38.11,34.33,13.8,1,1,0,7.74,44.04500000000001,0.0
102931,1,7.92,71.03,43.11,93.71,37.45,25.75,1,0,1,7.65,54.835,0.0
102932,1,6.37,74.33,66.49,93.56,52.77,44.2,0,1,0,4.62,67.01050000000001,1.0
102933,1,4.03,47.79,90.02,60.35,60.2,65.92,0,1,1,7.39,65.5325,1.0
102934,1,3.36,90.44,51.28,84.85,54.77,39.66,0,0,1,5.02,63.648,1.0
102935,1,2.1,87.22,86.76,58.37,41.57,74.07,0,0,1,8.86,62.623,1.0
102936,0,5.59,79.39,93.79,67.3,37.85,24.86,0,1,0,7.02,59.2555,1.0
102937,1,6.27,67.97,35.11,48.99,90.16,64.06,1,1,2,4.02,64.0285,1.0
102938,1,4.23,97.87,82.95,36.96,55.42,45.82,0,1,1,5.04,59.596,1.0
102939,1,5.28,92.74,47.87,80.99,45.3,55.74,1,1,3,5.15,60.5245,1.0
102940,1,4.27,78.67,42.27,25.1,64.09,61.27,1,1,1,5.24,51.1545,0.0
102941,1,6.77,62.31,72.08,68.47,32.58,15.39,1,1,2,6.79,50.7065,0.0
102942,1,9.11,77.08,79.39,89.85,72.02,93.16,1,0,0,5.03,80.5715,2.0
102943,1,2.48,74.53,57.63,41.6,47.39,80.75,1,1,1,6.06,54.04050000000001,0.0
102944,0,4.43,63.65,32.74,49.97,71.87,49.82,0,1,3,4.87,55.542,1.0
102945,0,2.27,58.4,93.61,69.06,72.99,59.27,0,0,0,7.33,73.30050000000001,2.0
102946,1,6.62,64.42,81.15,43.52,86.65,12.93,0,0,1,6.84,65.1725,1.0
102947,0,7.56,74.43,49.02,88.56,46.09,54.82,0,0,0,7.14,61.0005,1.0
102948,0,9.39,65.69,64.78,52.5,62.44,48.37,1,0,0,8.84,59.34100000000001,1.0
102949,0,3.51,55.81,31.95,68.62,97.33,43.7,1,1,2,6.0,67.5615,1.0
102950,0,9.55,85.66,53.75,41.96,80.9,83.38,1,0,0,5.08,66.459,1.0
102951,1,1.57,71.89,66.58,28.1,98.27,26.37,0,0,1,8.99,64.5615,1.0
102952,0,6.43,44.06,66.21,38.03,94.92,25.87,0,1,2,4.29,62.9645,1.0
102953,0,1.51,62.1,44.57,28.46,72.75,56.95,1,0,2,8.05,53.3965,0.0
102954,0,9.04,93.09,84.37,60.15,48.48,71.84,1,1,0,4.81,65.3725,1.0
102955,1,5.77,85.31,50.92,69.0,82.98,12.02,0,0,0,7.32,66.21000000000001,1.0
102956,1,7.02,59.39,70.63,28.35,78.87,59.13,1,0,1,6.37,60.67,1.0
102957,1,8.48,96.29,49.01,31.79,71.22,36.88,1,1,3,8.2,55.9935,1.0
102958,1,2.35,44.6,59.76,61.41,78.85,78.12,0,0,2,7.66,67.17399999999999,1.0
102959,1,1.35,97.67,44.53,84.94,72.95,52.2,1,1,2,4.86,70.6605,2.0
102960,1,8.91,54.74,74.31,72.1,66.36,85.07,1,1,2,7.33,70.09400000000001,2.0
102961,1,3.83,40.55,59.79,32.85,59.12,45.73,1,0,0,5.09,49.4905,0.0
102962,0,2.16,66.03,31.13,91.57,33.13,84.44,1,0,3,4.85,55.761,1.0
102963,0,5.22,61.54,31.97,93.81,90.6,74.49,1,1,1,4.42,75.1595,2.0
102964,0,6.38,72.35,62.98,49.37,90.59,84.54,1,1,1,4.57,72.33399999999999,2.0
102965,1,1.28,87.81,42.83,71.2,71.58,83.12,1,1,2,7.52,68.512,1.0
102966,1,3.47,90.55,70.95,61.92,48.75,53.77,0,1,0,8.96,61.1645,1.0
102967,1,1.3,64.07,58.57,95.65,31.97,43.13,0,1,3,7.38,57.536,1.0
102968,1,4.78,65.79,75.81,63.16,30.1,78.86,0,0,1,7.54,55.952,1.0
102969,1,9.06,48.89,96.67,97.0,35.1,42.54,0,0,1,7.91,65.012,1.0
102970,0,9.84,42.85,67.01,39.95,55.19,18.05,0,0,0,8.45,48.79600000000001,0.0
102971,0,6.73,78.47,85.12,50.92,43.19,87.3,0,1,1,5.34,61.4475,1.0
102972,1,2.45,43.87,82.71,83.6,48.55,45.75,1,1,2,7.02,63.39649999999999,1.0
102973,1,9.15,84.03,94.53,83.77,78.98,21.93,0,0,0,5.08,78.0875,2.0
102974,1,5.65,72.35,44.98,79.91,97.14,68.18,1,1,2,6.63,77.0255,2.0
102975,1,2.38,51.91,87.91,89.47,44.47,90.08,0,0,2,5.04,69.713,1.0
102976,0,9.3,72.37,93.39,77.69,62.6,87.49,1,0,3,4.32,75.99649999999998,2.0
102977,1,7.82,50.98,57.49,72.71,99.4,59.9,1,0,0,4.44,75.55349999999999,2.0
102978,1,7.59,66.32,51.97,59.42,95.22,17.93,0,1,1,8.88,67.001,1.0
102979,1,7.38,87.97,96.64,60.03,54.66,72.69,0,0,2,4.03,69.5325,1.0
102980,1,2.8,67.72,73.93,55.46,52.38,64.79,1,1,3,7.45,60.235,1.0
102981,0,2.9,48.92,56.65,71.52,46.95,28.91,1,0,1,8.44,53.4255,0.0
102982,1,7.19,83.43,85.43,55.5,40.88,91.05,0,1,1,5.97,62.71700000000001,1.0
102983,1,2.98,51.21,51.31,36.06,62.2,17.8,0,1,1,7.54,47.948,0.0
102984,0,4.95,84.31,42.35,32.99,53.88,43.57,1,0,1,5.74,48.3635,0.0
102985,0,8.04,68.76,68.08,94.34,82.14,18.51,0,1,3,6.64,74.677,2.0
102986,0,8.06,67.22,69.63,26.86,46.58,92.08,0,0,3,8.68,52.874,0.0
102987,1,5.08,91.09,87.8,32.91,81.54,13.18,1,0,1,4.21,64.75349999999999,1.0
102988,1,8.13,82.52,61.99,58.4,50.17,48.32,1,0,0,5.34,57.64150000000001,1.0
102989,0,8.55,41.97,87.02,44.72,71.49,87.56,0,1,3,4.53,66.5585,1.0
102990,0,6.89,57.77,51.79,55.44,74.69,32.62,0,1,1,6.48,59.3985,1.0
102991,0,3.06,92.26,70.28,33.81,77.02,19.45,0,1,3,7.85,60.6365,1.0
102993,0,3.83,72.72,56.98,85.05,49.79,46.44,0,1,1,4.78,62.001,1.0
102994,0,2.05,83.67,90.03,81.93,47.23,48.57,0,0,2,4.22,68.243,1.0
102995,1,3.46,77.31,45.12,32.82,70.33,74.63,1,1,0,4.69,57.0385,1.0
102996,1,2.89,85.63,86.72,75.08,35.3,31.41,0,0,3,8.84,60.173,1.0
102997,1,5.1,83.54,49.8,70.7,66.28,73.17,1,0,1,5.6,66.504,1.0
102998,0,9.18,81.52,32.41,78.5,36.12,99.91,0,0,1,5.34,56.892,1.0
102999,0,1.94,89.29,37.7,60.58,53.59,87.78,1,0,2,7.68,59.148500000000006,1.0
103000,0,7.48,78.74,82.21,45.25,78.07,67.2,1,0,3,4.6,69.67299999999999,1.0
103001,0,7.19,64.15,48.34,74.78,58.88,94.59,0,1,0,5.75,64.84500000000001,1.0
103002,0,1.86,68.31,75.79,52.85,49.62,99.2,0,1,0,4.72,62.4885,1.0
103003,0,9.3,83.0,78.94,41.42,73.11,61.32,0,1,2,8.87,66.1635,1.0
103004,1,6.12,92.58,54.16,55.65,81.82,34.63,1,1,0,5.43,66.1025,1.0
103005,1,4.27,56.33,63.24,82.25,47.82,92.35,0,0,0,5.35,64.8155,1.0
103006,0,7.81,60.52,58.26,60.68,50.96,85.98,1,0,1,7.17,59.308,1.0
103007,1,3.32,95.84,96.31,47.49,74.82,17.62,1,0,2,4.08,68.6675,1.0
103008,0,7.24,74.71,52.4,87.39,97.57,94.27,1,0,3,7.27,83.375,2.0
103009,1,1.36,50.74,42.83,91.12,44.97,42.96,1,1,2,6.27,56.4555,1.0
103010,0,8.55,79.82,55.59,57.49,75.8,38.99,0,0,0,4.92,63.9015,1.0
103011,0,5.03,99.45,76.87,53.1,93.46,40.89,1,0,1,6.43,75.394,2.0
103012,1,6.73,89.41,78.82,70.95,62.34,38.8,1,0,3,8.99,68.1415,1.0
103013,1,2.99,84.74,94.68,29.35,52.18,56.44,0,1,0,8.19,58.6545,1.0
103014,0,7.09,52.48,91.72,76.85,76.68,62.18,1,1,1,8.87,75.8605,2.0
103015,0,7.95,92.57,50.18,83.67,32.2,48.31,0,0,0,8.63,56.3115,1.0
103016,1,5.26,71.55,61.86,54.81,55.21,47.13,1,1,0,8.1,57.266,1.0
103017,1,6.56,93.36,82.31,38.1,48.06,76.36,1,0,2,5.67,59.78,1.0
103018,0,5.11,59.79,94.16,27.16,45.72,10.27,1,1,0,7.65,48.63,0.0
103019,1,9.05,43.72,53.6,72.79,42.58,95.22,0,0,3,5.96,57.7145,1.0
103020,0,5.48,68.56,61.11,45.17,81.59,74.3,0,0,0,6.15,66.357,1.0
103021,0,8.58,56.19,92.96,59.79,96.86,73.65,0,0,2,8.37,80.42449999999998,2.0
103022,0,8.21,82.91,55.09,53.98,56.93,47.98,0,1,1,5.03,57.5275,1.0
103023,0,4.69,97.43,63.64,38.12,33.44,96.92,0,0,0,5.48,53.397000000000006,0.0
103024,1,3.07,81.46,93.32,63.13,80.32,10.03,1,0,0,8.65,71.7075,2.0
103025,1,4.65,93.22,86.16,59.47,67.67,16.88,1,1,2,7.5,66.794,1.0
103026,1,8.44,67.18,47.04,71.81,80.66,82.37,0,1,1,4.32,70.5465,2.0
103027,1,3.05,86.3,52.74,43.89,75.35,76.48,1,1,0,4.61,64.171,1.0
103028,1,5.72,90.58,54.71,41.1,93.38,34.42,0,0,0,6.9,66.4,1.0
103029,1,8.25,82.65,93.89,86.08,39.83,63.53,1,0,3,7.99,68.85650000000001,1.0
103030,1,4.18,70.47,99.93,77.66,41.84,57.88,1,1,2,7.96,66.88,1.0
103031,0,6.78,77.55,84.18,82.92,53.91,57.44,0,0,1,6.12,69.9335,1.0
103032,1,3.21,82.03,63.9,34.25,64.4,63.6,1,0,0,5.29,58.4455,1.0
103033,1,1.98,55.19,30.71,41.8,94.8,99.44,0,1,2,7.94,65.235,1.0
103034,0,8.15,88.57,78.82,68.16,93.49,98.86,1,0,2,8.72,84.26849999999999,2.0
103035,1,1.89,97.02,57.26,89.29,91.03,98.35,0,1,2,6.22,85.172,3.0
103036,1,3.44,67.91,74.31,91.91,45.58,59.38,1,1,1,4.69,66.5215,1.0
103037,0,8.7,82.06,72.47,87.39,81.08,38.63,0,0,2,7.05,76.7885,2.0
103038,1,4.12,84.22,63.66,28.25,56.84,60.41,1,0,0,4.36,54.1515,0.0
103039,1,9.76,79.73,96.11,86.57,95.18,66.04,1,0,0,7.06,88.75450000000001,3.0
103040,1,9.82,72.83,31.62,92.43,45.02,38.03,1,0,1,4.86,56.2745,1.0
103041,0,3.41,92.9,79.85,29.26,39.89,66.95,0,1,0,6.58,53.2315,0.0
103042,1,1.37,66.94,58.69,56.22,88.97,65.98,0,1,1,7.13,70.22449999999999,2.0
103043,1,7.35,43.67,79.97,65.25,80.18,91.31,1,0,0,6.23,73.8675,2.0
103044,0,5.06,90.67,77.27,42.46,87.5,31.38,1,0,2,8.14,68.899,1.0
103045,1,1.91,80.44,30.72,63.75,41.06,72.78,1,0,0,5.87,51.7745,0.0
103046,0,7.37,90.96,49.97,91.45,91.94,50.57,1,0,2,4.78,79.18849999999999,2.0
103047,0,1.28,48.31,43.24,90.02,77.43,21.69,0,1,1,6.32,65.2535,1.0
103048,1,8.83,41.85,41.69,95.49,75.61,38.46,0,0,3,8.82,66.705,1.0
103049,0,2.25,96.06,80.99,61.31,70.78,15.15,1,0,2,8.4,67.4195,1.0
103050,0,2.15,48.86,46.77,55.79,83.54,38.74,1,0,2,5.56,61.30050000000001,1.0
103051,1,2.58,88.58,63.23,74.93,59.09,16.21,1,1,3,5.21,62.539,1.0
103052,0,9.64,89.39,47.29,56.26,39.3,93.29,0,1,3,6.42,55.546,1.0
103053,0,7.24,82.52,70.62,28.15,67.75,19.16,0,0,0,7.28,55.042,1.0
103054,1,8.21,47.88,80.44,78.99,82.37,83.56,0,0,1,8.63,77.80899999999998,2.0
103055,1,4.58,80.04,53.18,46.07,40.76,91.55,1,0,0,7.07,53.578500000000005,0.0
103056,1,4.03,93.35,72.21,28.68,45.68,52.09,1,1,1,8.18,52.144000000000005,0.0
103057,0,3.11,65.53,87.74,26.55,78.76,14.85,1,0,3,7.48,59.78949999999999,1.0
103058,1,5.33,64.81,36.6,94.85,48.88,63.62,0,1,2,4.51,60.98350000000001,1.0
103059,0,5.97,66.57,79.75,43.91,41.9,31.13,0,0,1,8.46,51.3625,0.0
103060,0,6.69,44.94,52.62,58.59,92.26,25.9,0,0,1,5.0,64.5465,1.0
103061,0,3.31,93.52,38.59,96.29,41.26,61.01,0,0,1,5.83,61.6845,1.0
103062,0,9.54,92.15,68.2,60.06,54.09,42.07,0,1,3,8.2,61.008500000000005,1.0
103063,0,2.53,99.87,45.84,30.9,59.99,75.73,0,0,3,8.9,55.4495,1.0
103064,0,9.69,75.11,87.5,66.4,63.33,63.21,0,1,0,5.55,70.0975,2.0
103065,0,1.13,85.07,33.0,31.61,55.29,84.64,0,0,2,5.92,50.825,0.0
103066,1,5.33,52.16,36.91,32.13,93.88,15.25,1,0,2,6.43,55.01349999999999,1.0
103067,1,4.0,80.05,66.47,88.86,76.1,31.14,1,1,0,6.49,73.26299999999999,2.0
103068,0,5.04,78.98,71.23,46.71,55.16,61.03,0,0,1,7.75,59.230500000000006,1.0
103069,0,6.14,94.07,81.09,75.9,55.04,89.24,0,0,3,8.09,72.788,2.0
103070,1,4.92,89.85,48.15,63.17,65.21,83.21,0,0,2,8.96,65.55199999999999,1.0
103071,0,4.73,96.31,88.92,41.67,32.36,71.16,0,0,2,8.02,56.2745,1.0
103072,1,7.59,92.13,96.72,63.84,94.86,61.67,1,1,2,5.5,83.88499999999999,2.0
103073,1,7.17,92.12,64.93,30.17,45.63,66.83,1,1,1,5.79,52.394000000000005,0.0
103074,1,8.5,43.82,83.24,51.04,78.83,29.22,1,1,0,7.09,64.3025,1.0
103075,0,3.25,90.76,66.74,64.21,84.44,63.57,0,0,0,7.43,74.38749999999999,2.0
103076,0,6.49,76.45,34.86,42.13,87.92,54.44,0,1,2,4.45,61.3655,1.0
103077,1,6.27,62.83,52.83,74.51,41.59,44.6,0,0,1,5.72,54.493,0.0
103078,1,4.33,43.39,36.12,28.89,67.57,89.9,1,0,3,5.01,51.425,0.0
103079,1,5.37,80.66,99.22,61.36,35.86,84.65,1,1,2,6.54,64.266,1.0
103080,1,3.82,59.69,46.03,78.62,86.34,16.91,1,0,0,4.84,66.74,1.0
103081,1,2.28,68.07,74.51,57.25,64.05,98.72,0,0,1,6.9,68.31099999999999,1.0
103082,0,2.92,80.9,49.9,90.59,41.09,30.7,0,1,0,6.34,58.169,1.0
103083,1,1.95,94.71,75.73,72.41,80.31,29.38,1,1,2,6.02,73.766,2.0
103084,0,7.15,89.53,44.73,96.89,53.18,94.94,1,0,3,7.24,70.2285,2.0
103085,1,6.95,67.04,84.97,46.31,38.02,50.03,1,0,0,6.08,53.5855,0.0
103086,0,9.56,63.27,37.76,95.41,62.28,82.48,0,0,1,6.0,67.7775,1.0
103087,0,7.57,54.39,92.66,70.51,46.47,35.94,0,0,3,7.26,61.457,1.0
103088,0,1.47,62.35,88.83,80.89,96.52,88.59,1,0,1,4.29,86.86449999999999,3.0
103089,0,8.96,46.66,77.52,92.66,55.3,84.91,1,1,1,6.16,71.18099999999998,2.0
103090,0,8.76,98.27,34.72,66.34,70.07,56.75,0,0,0,4.98,63.5555,1.0
103091,0,4.99,74.44,44.6,89.66,96.39,73.46,1,1,1,4.19,79.8615,2.0
103092,1,6.27,47.67,90.16,65.63,57.56,96.76,0,1,0,4.17,69.0285,1.0
103093,0,9.78,61.17,38.54,69.94,55.07,50.68,0,0,1,4.84,55.6525,1.0
103094,1,5.79,72.82,40.92,58.38,41.37,54.48,1,0,0,6.17,49.9885,0.0
103095,0,9.15,71.97,68.08,35.92,95.68,75.05,0,1,0,6.83,70.786,2.0
103096,0,1.75,42.13,49.19,66.51,86.05,44.78,1,0,3,7.98,65.274,1.0
103097,1,2.72,97.05,45.55,98.31,45.47,96.51,0,1,0,7.04,68.958,1.0
103098,0,4.97,56.52,70.31,84.04,53.29,13.64,0,1,1,6.6,60.7395,1.0
103099,1,6.26,40.97,56.08,81.06,94.04,46.3,0,0,0,4.18,73.122,2.0
103100,1,8.35,44.59,39.84,73.25,67.61,74.25,0,1,3,5.49,61.828,1.0
103101,1,9.89,74.81,67.44,51.09,68.94,48.64,0,1,1,7.46,62.7345,1.0
103102,1,4.5,48.27,57.09,37.72,75.37,33.33,0,0,3,5.35,55.3875,1.0
103103,0,1.43,42.5,81.42,41.84,83.35,47.21,0,0,2,6.97,64.8875,1.0
103104,0,8.21,62.78,37.19,25.47,95.75,89.34,0,0,1,7.02,62.53,1.0
103105,1,6.44,77.37,73.44,75.51,86.16,59.23,0,1,2,5.53,77.38149999999999,2.0
103106,0,2.79,46.71,60.55,85.89,95.42,40.16,0,0,1,6.86,75.66650000000001,2.0
103107,0,5.45,58.8,58.42,45.17,87.44,70.44,1,0,2,4.57,66.5045,1.0
103108,1,7.68,65.07,46.26,31.89,33.25,65.07,0,0,0,7.63,41.876,0.0
103109,0,7.93,49.57,32.13,50.18,38.23,60.44,0,0,2,4.11,43.3525,0.0
103110,1,5.5,70.36,89.34,46.9,91.94,45.2,1,0,3,4.18,73.328,2.0
103111,1,3.75,45.11,52.85,58.82,31.94,16.5,1,0,3,8.35,42.615,0.0
103112,0,9.76,42.79,77.68,44.81,85.59,65.87,1,0,2,6.9,67.561,1.0
103113,0,6.97,71.19,96.33,50.48,89.49,47.78,1,1,0,4.81,75.1045,2.0
103114,0,4.67,54.87,69.55,93.07,59.08,48.59,1,0,2,7.01,68.2015,1.0
103115,1,3.52,45.72,57.8,50.11,54.84,31.07,1,1,1,5.85,50.9605,0.0
103116,1,7.58,65.43,48.78,83.91,43.61,32.45,0,1,1,5.35,55.785,1.0
103117,0,3.18,94.91,95.38,71.94,33.42,80.87,0,1,2,8.06,66.336,1.0
103118,0,2.55,83.45,77.75,50.32,82.18,53.14,1,0,2,6.39,70.552,2.0
103119,0,5.77,88.94,76.57,86.33,35.16,19.84,1,1,1,5.47,60.0805,1.0
103120,0,3.61,92.31,59.83,69.63,96.13,14.13,1,0,1,8.72,73.663,2.0
103121,1,6.66,98.36,89.15,25.65,50.77,30.22,1,0,2,4.83,54.87,0.0
103122,0,2.06,85.79,79.96,30.15,85.6,53.87,1,0,0,4.71,67.4555,1.0
103123,1,6.89,76.5,49.82,81.45,34.18,65.55,0,0,0,4.49,56.4945,1.0
103124,1,3.55,61.93,71.97,58.49,67.54,22.93,0,1,1,4.62,61.1415,1.0
103125,0,1.0,50.9,60.11,55.41,54.44,49.05,1,0,3,5.26,54.9235,0.0
103127,0,9.4,99.7,86.53,36.8,75.91,13.4,1,1,2,7.36,64.3845,1.0
103128,1,8.81,68.04,38.6,84.83,96.02,87.7,1,1,1,7.82,78.1085,2.0
103129,0,3.1,83.42,65.7,87.18,30.75,69.25,0,0,0,6.88,60.9645,1.0
103130,0,8.01,69.71,53.54,67.0,48.93,80.3,1,0,0,6.46,59.584500000000006,1.0
103131,1,6.48,65.92,53.95,47.13,79.25,26.37,0,1,0,6.16,59.539,1.0
103132,0,9.74,64.62,63.42,94.95,90.99,38.99,0,1,3,8.37,78.629,2.0
103133,1,4.36,70.28,99.79,71.8,43.35,49.94,0,0,1,5.72,65.1025,1.0
103134,0,7.13,62.01,58.59,84.75,34.95,69.22,0,1,2,8.46,58.261,1.0
103136,0,4.57,92.46,72.95,58.77,45.06,59.63,0,0,1,4.79,60.2625,1.0
103137,0,9.67,92.97,46.54,90.32,34.99,24.12,0,1,3,5.28,55.84349999999999,1.0
103138,1,5.85,53.66,37.39,50.37,55.16,52.73,0,1,0,6.5,50.01549999999999,0.0
103139,1,3.59,93.75,33.51,79.49,60.81,84.14,0,1,3,8.63,65.647,1.0
103140,0,2.08,60.49,31.6,74.33,63.59,55.85,0,1,2,4.89,58.793,1.0
103141,1,7.33,58.56,60.18,36.42,39.96,27.98,1,0,0,6.9,43.781000000000006,0.0
103142,1,6.8,83.61,59.87,83.12,62.48,47.21,1,1,2,5.09,67.70400000000001,1.0
103143,1,4.37,58.28,42.99,33.44,30.63,77.93,0,1,2,7.39,41.2995,0.0
103144,1,9.56,43.18,84.88,79.59,46.76,22.15,1,0,2,6.33,59.7725,1.0
103145,0,1.2,62.42,39.05,99.32,55.84,62.24,1,0,3,7.67,64.65,1.0
103146,0,3.73,83.29,94.07,96.85,38.28,96.88,1,0,0,8.28,74.44149999999999,2.0
103147,1,9.29,59.62,71.13,85.02,86.98,44.23,1,1,0,5.67,76.309,2.0
103148,1,3.89,77.77,31.93,65.09,44.08,13.93,0,1,3,8.69,47.2565,0.0
103149,1,3.27,79.61,97.41,75.61,82.84,66.98,0,0,0,6.34,82.03750000000001,2.0
103150,1,5.81,84.02,51.56,79.61,63.17,14.24,0,0,0,8.68,62.15,1.0
103151,0,8.41,93.83,61.5,25.63,63.58,27.24,1,0,0,5.15,53.0675,0.0
103152,0,1.93,65.95,49.9,32.68,75.16,14.36,1,1,3,8.49,52.487,0.0
103153,1,9.49,49.99,80.99,69.78,33.1,25.36,1,0,1,5.67,52.763000000000005,0.0
103154,1,8.16,59.14,64.0,25.49,35.51,86.94,0,0,2,7.75,46.209,0.0
103155,1,2.63,65.93,39.27,93.17,52.88,76.14,0,1,2,8.84,63.86150000000001,1.0
103156,0,7.41,82.83,37.29,61.72,59.18,40.77,1,0,3,8.56,55.961,1.0
103157,1,4.46,40.79,80.78,44.33,60.1,90.74,0,1,1,6.32,61.4265,1.0
103158,0,4.62,58.95,46.6,54.54,77.38,69.87,0,1,2,5.72,62.92,1.0
103159,1,8.05,86.79,39.65,88.81,30.05,50.3,1,1,1,7.06,54.359,0.0
103160,0,9.67,80.25,64.96,94.54,97.14,16.15,1,0,1,7.53,80.266,2.0
103161,1,2.14,83.9,86.19,33.72,42.21,75.76,0,1,3,6.7,56.4075,1.0
103162,0,4.79,88.71,49.51,83.35,47.4,43.8,1,1,1,8.24,60.5805,1.0
103163,1,5.33,86.99,49.35,68.37,93.39,37.25,0,1,2,4.29,72.07300000000001,2.0
103164,1,4.39,80.93,88.37,68.91,30.38,35.94,0,0,1,7.0,57.2215,1.0
103165,1,4.27,66.38,40.35,83.46,99.39,10.69,0,0,2,6.63,71.4285,2.0
103166,0,1.47,99.02,73.17,41.71,32.52,76.84,1,0,0,4.2,54.0295,0.0
103167,1,7.17,74.14,96.85,64.83,38.44,23.08,1,0,3,4.06,58.7535,1.0
103168,0,4.93,52.17,88.89,48.95,46.81,56.86,1,0,0,7.03,57.302,1.0
103169,0,2.75,57.57,34.33,32.09,60.71,11.45,0,1,1,4.59,43.039,0.0
103170,1,8.34,81.61,52.39,32.88,66.29,66.51,1,0,1,7.84,56.71150000000001,1.0
103171,1,8.22,95.48,39.97,35.24,37.33,43.25,1,0,3,8.75,43.74250000000001,0.0
103172,1,5.38,50.72,96.45,71.12,35.16,66.77,1,0,0,4.89,61.12500000000001,1.0
103173,0,3.69,44.94,99.02,32.94,32.23,18.09,0,0,0,7.99,45.6225,0.0
103174,1,6.74,92.89,46.45,67.76,47.97,33.97,0,1,0,6.96,55.70550000000001,1.0
103175,0,3.59,94.92,76.88,69.12,94.51,19.93,1,1,3,6.24,77.2195,2.0
103176,0,3.12,56.58,88.91,92.79,57.29,68.15,1,0,1,7.25,73.504,2.0
103177,1,7.57,62.64,46.36,71.98,83.48,19.77,0,1,0,8.01,64.726,1.0
103178,1,1.36,79.61,43.14,98.92,43.31,65.54,1,0,1,8.85,63.03150000000001,1.0
103180,1,1.06,92.63,58.84,77.81,68.8,94.9,0,0,1,7.73,74.0535,2.0
103181,1,2.38,46.45,92.96,26.99,87.55,47.47,1,1,3,7.04,65.374,1.0
103182,1,1.62,42.28,93.21,79.7,92.89,21.39,1,1,2,6.83,77.44549999999998,2.0
103183,0,9.96,52.51,38.94,53.94,68.23,13.76,1,0,3,4.32,51.7805,0.0
103184,0,3.6,57.17,44.3,70.85,50.58,39.65,0,0,1,4.78,53.9575,0.0
